Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity
143;Size:select:17;30x34:17;15;1
143;Size:select:18;31x30:18;6;1
143;Size:select:19;31x32:19;21;1
143;Size:select:20;31x34:20;24;1
143;Size:select:21;32x30:21;20;1
143;Size:select:22;32x32:22;21;1
143;Size:select:23;32x34:23;17;1
143;Size:select:24;33x32:24;29;1
143;Size:select:25;34x32:25;27;1
144;Size:select:1;46:1;12;1
144;Size:select:2;48:2;10;1
144;Size:select:3;50:3;29;1
144;Size:select:4;52:4;3;1
144;Size:select:5;54:5;15;1
145;Size:select:1;XXS:1;24;1
145;Size:select:2;M:2;16;1
145;Size:select:3;L:3;17;1
145;Size:select:4;XL:4;8;1
145;Size:select:5;XXL:5;11;1
146;Size:select:1;30:1;21;1
146;Size:select:2;32:2;3;1
146;Size:select:3;34:3;17;1
146;Size:select:4;36:4;1;1
146;Size:select:5;38:5;1;1
146;Size:select:6;40:6;29;1
146;Size:select:7;42:7;20;1
146;Size:select:8;44:8;28;1
147;Size:select:1;XS:1;10;1
147;Size:select:2;S:2;17;1
147;Size:select:3;M:3;15;1
147;Size:select:4;L:4;21;1
148;Size:select:1;86:1;15;1
148;Size:select:2;104:2;29;1
148;Size:select:3;128:3;26;1
148;Size:select:4;140:4;25;1
148;Size:select:5;152:5;5;1
149;Size:select:1;74:1;10;1
149;Size:select:2;80:2;14;1
149;Size:select:3;86:3;26;1
149;Size:select:4;98:4;19;1
149;Size:select:5;116:5;21;1
149;Size:select:6;128:6;16;1
149;Size:select:7;140:7;6;1
149;Size:select:8;152:8;4;1
149;Size:select:9;164:9;16;1
149;Size:select:10;176:10;8;1
150;Size:select:1;46:1;15;1
150;Size:select:2;48:2;24;1
150;Size:select:3;50:3;26;1
150;Size:select:4;52:4;15;1
151;Size:select:1;36:1;24;1
151;Size:select:2;37:2;15;1
151;Size:select:3;38:3;19;1
151;Size:select:4;39:4;12;1
151;Size:select:5;40:5;8;1
151;Size:select:6;41:6;28;1
151;Size:select:7;42:7;4;1
152;Size:select:1;36:1;19;1
152;Size:select:2;36.5:2;24;1
152;Size:select:3;37.5:3;29;1
152;Size:select:4;38:4;22;1
152;Size:select:5;38.5:5;6;1
152;Size:select:6;39:6;11;1
152;Size:select:7;40:7;12;1
152;Size:select:8;40.5:8;21;1
152;Size:select:9;41:9;24;1
152;Size:select:10;42:10;0;1
152;Size:select:11;43:11;6;1
153;Size:select:1;26:1;19;1
153;Size:select:2;27:2;19;1
153;Size:select:3;28:3;6;1
153;Size:select:4;29:4;3;1
153;Size:select:5;30:5;11;1
153;Size:select:6;31:6;21;1
153;Size:select:7;32:7;0;1
153;Size:select:8;33:8;17;1
153;Size:select:9;34:9;10;1
154;Size:select:1;XS:1;26;1
154;Size:select:2;S:2;15;1
154;Size:select:3;M:3;21;1
154;Size:select:4;L:4;5;1
154;Size:select:5;XL:5;4;1
155;Size:select:1;XS:1;14;1
155;Size:select:2;S:2;2;1
155;Size:select:3;M:3;21;1
155;Size:select:4;L:4;5;1
155;Size:select:5;XL:5;26;1
155;Size:select:6;XXL:6;16;1
156;Size:select:1;23:1;17;1
156;Size:select:2;26:2;27;1
156;Size:select:3;27:3;0;1
156;Size:select:4;28:4;20;1
156;Size:select:5;30:5;20;1
156;Size:select:6;31:6;27;1
156;Size:select:7;32:7;27;1
157;Size:select:1;75:1;14;1
157;Size:select:2;80:2;4;1
157;Size:select:3;90:3;24;1
157;Size:select:4;95:4;12;1
157;Size:select:5;105:5;21;1
158;Size:select:1;50/56:1;8;1
158;Size:select:2;56/68:2;8;1
158;Size:select:3;68/80:3;5;1
158;Size:select:4;80/86:4;6;1
158;Size:select:5;86/92:5;8;1
159;Size:select:1;35.5:1;21;1
159;Size:select:2;36:2;4;1
159;Size:select:3;36.5:3;27;1
159;Size:select:4;37.5:4;12;1
159;Size:select:5;38:5;21;1
159;Size:select:6;38.5:6;17;1
159;Size:select:7;39:7;7;1
159;Size:select:8;40:8;4;1
160;Size:select:1;S:1;2;1
160;Size:select:2;M:2;24;1
160;Size:select:3;L:3;18;1
160;Size:select:4;XL:4;21;1
161;Size:select:1;35.5:1;9;1
161;Size:select:2;36:2;20;1
161;Size:select:3;36.5:3;15;1
161;Size:select:4;37.5:4;28;1
161;Size:select:5;38:5;13;1
161;Size:select:6;38.5:6;19;1
161;Size:select:7;39:7;22;1
161;Size:select:8;40:8;19;1
162;Size:select:1;44:1;15;1
162;Size:select:2;46:2;12;1
162;Size:select:3;48:3;14;1
162;Size:select:4;50:4;24;1
162;Size:select:5;52:5;15;1
162;Size:select:6;54:6;12;1
163;Size:select:1;18/19:1;16;1
163;Size:select:2;20/21:2;13;1
163;Size:select:3;22/23:3;23;1
163;Size:select:4;24/25:4;13;1
163;Size:select:5;26/27:5;26;1
163;Size:select:6;28/29:6;29;1
163;Size:select:7;30/31:7;8;1
163;Size:select:8;32/33:8;23;1
164;Size:select:1;34:1;29;1
164;Size:select:2;36:2;1;1
164;Size:select:3;38:3;28;1
164;Size:select:4;40:4;4;1
164;Size:select:5;42:5;25;1
165;Size:select:1;XS:1;10;1
165;Size:select:2;S:2;22;1
165;Size:select:3;M:3;16;1
165;Size:select:4;L:4;17;1
165;Size:select:5;XL:5;2;1
165;Size:select:6;XXL:6;8;1
166;Size:select:1;XS:1;23;1
166;Size:select:2;S:2;25;1
166;Size:select:3;M:3;3;1
166;Size:select:4;L:4;27;1
167;Size:select:1;XXS:1;23;1
167;Size:select:2;XS:2;24;1
167;Size:select:3;S:3;19;1
167;Size:select:4;M:4;12;1
167;Size:select:5;L:5;16;1
167;Size:select:6;XL:6;23;1
168;Size:select:1;XS:1;8;1
168;Size:select:2;S:2;19;1
168;Size:select:3;M:3;3;1
168;Size:select:4;L:4;27;1
169;Size:select:1;XS:1;9;1
169;Size:select:2;S:2;1;1
169;Size:select:3;M:3;23;1
169;Size:select:4;L:4;10;1
170;Size:select:1;98:1;19;1
170;Size:select:2;104:2;28;1
170;Size:select:3;110:3;19;1
170;Size:select:4;116:4;13;1
170;Size:select:5;122:5;16;1
170;Size:select:6;128:6;21;1
170;Size:select:7;140:7;14;1
170;Size:select:8;152:8;29;1
170;Size:select:9;164:9;9;1
170;Size:select:10;176:10;23;1
171;Size:select:1;27:1;11;1
171;Size:select:2;28:2;27;1
171;Size:select:3;28.5:3;29;1
171;Size:select:4;29:4;25;1
171;Size:select:5;30:5;11;1
171;Size:select:6;31:6;15;1
171;Size:select:7;32:7;22;1
171;Size:select:8;33:8;17;1
171;Size:select:9;33.5:9;12;1
171;Size:select:10;34:10;16;1
171;Size:select:11;35:11;0;1
172;Size:select:1;S:1;18;1
172;Size:select:2;M:2;6;1
172;Size:select:3;L:3;16;1
172;Size:select:4;XL:4;22;1
173;Size:select:1;28:1;0;1
173;Size:select:2;29.5:2;21;1
173;Size:select:3;30:3;11;1
173;Size:select:4;31.5:4;25;1
173;Size:select:5;32:5;7;1
173;Size:select:6;33.5:6;16;1
173;Size:select:7;34:7;9;1
173;Size:select:8;35:8;28;1
174;Size:select:1;One Size:1;5;1
175;Size:select:1;S:1;27;1
175;Size:select:2;M:2;3;1
175;Size:select:3;L:3;19;1
175;Size:select:4;XL:4;10;1
175;Size:select:5;XXL:5;9;1
176;Size:select:1;XXS:1;12;1
176;Size:select:2;XS:2;12;1
176;Size:select:3;S:3;24;1
176;Size:select:4;M:4;15;1
176;Size:select:5;L:5;26;1
176;Size:select:6;XL:6;1;1
177;Size:select:1;S:1;19;1
177;Size:select:2;M:2;24;1
177;Size:select:3;L:3;13;1
177;Size:select:4;XL:4;7;1
177;Size:select:5;XXL:5;17;1
178;Size:select:1;XS:1;5;1
178;Size:select:2;S:2;21;1
178;Size:select:3;M:3;18;1
178;Size:select:4;L:4;7;1
178;Size:select:5;XL:5;10;1
178;Size:select:6;XXL:6;1;1
179;Size:select:1;104:1;21;1
179;Size:select:2;110:2;3;1
179;Size:select:3;116:3;20;1
179;Size:select:4;122:4;15;1
179;Size:select:5;128:5;0;1
179;Size:select:6;152:6;2;1
179;Size:select:7;164:7;3;1
179;Size:select:8;176:8;1;1
180;Size:select:1;30:1;6;1
180;Size:select:2;32:2;2;1
180;Size:select:3;34:3;29;1
180;Size:select:4;36:4;23;1
180;Size:select:5;38:5;27;1
180;Size:select:6;40:6;8;1
180;Size:select:7;42:7;26;1
180;Size:select:8;44:8;12;1
180;Size:select:9;46:9;8;1
181;Size:select:1;46:1;29;1
181;Size:select:2;48:2;4;1
181;Size:select:3;50:3;6;1
181;Size:select:4;52:4;2;1
181;Size:select:5;54:5;10;1
181;Size:select:6;56:6;14;1
182;Size:select:1;XS:1;3;1
182;Size:select:2;S:2;5;1
182;Size:select:3;M:3;7;1
182;Size:select:4;L:4;4;1
183;Size:select:1;46:1;8;1
183;Size:select:2;48:2;2;1
183;Size:select:3;50:3;24;1
183;Size:select:4;52:4;20;1
183;Size:select:5;54:5;21;1
184;Size:select:1;27:1;25;1
184;Size:select:2;28:2;25;1
184;Size:select:3;29:3;12;1
184;Size:select:4;30:4;15;1
184;Size:select:5;31:5;19;1
184;Size:select:6;32:6;23;1
184;Size:select:7;33:7;12;1
184;Size:select:8;34:8;10;1
184;Size:select:9;35:9;21;1
184;Size:select:10;37.5:10;14;1
184;Size:select:11;38:11;19;1
184;Size:select:12;38.5:12;28;1
185;Size:select:1;S:1;19;1
185;Size:select:2;M:2;0;1
185;Size:select:3;L:3;15;1
186;Size:select:1;50/56:1;29;1
186;Size:select:2;56/68:2;20;1
186;Size:select:3;68/80:3;22;1
186;Size:select:4;80/86:4;13;1
186;Size:select:5;86/92:5;18;1
187;Size:select:1;70:1;2;1
187;Size:select:2;80:2;3;1
188;Size:select:1;One Size:1;29;1
189;Size:select:1;24:1;11;1
189;Size:select:2;26:2;18;1
189;Size:select:3;28:3;17;1
189;Size:select:4;29:4;9;1
189;Size:select:5;30:5;22;1
189;Size:select:6;31:6;28;1
189;Size:select:7;32:7;24;1
190;Size:select:1;35.5:1;29;1
190;Size:select:2;36:2;11;1
190;Size:select:3;36.5:3;11;1
190;Size:select:4;37.5:4;7;1
190;Size:select:5;38:5;27;1
190;Size:select:6;38.5:6;2;1
190;Size:select:7;39:7;26;1
190;Size:select:8;40:8;11;1
191;Size:select:1;110:1;22;1
191;Size:select:2;116:2;15;1
191;Size:select:3;128:3;17;1
191;Size:select:4;140:4;23;1
191;Size:select:5;152:5;15;1
191;Size:select:6;164:6;18;1
191;Size:select:7;176:7;21;1
192;Size:select:1;XXS:1;15;1
192;Size:select:2;XS:2;13;1
192;Size:select:3;S:3;5;1
192;Size:select:4;M:4;22;1
192;Size:select:5;L:5;4;1
193;Size:select:1;XXS:1;18;1
193;Size:select:2;M:2;9;1
193;Size:select:3;L:3;11;1
193;Size:select:4;XL:4;1;1
193;Size:select:5;XXL:5;18;1
194;Size:select:1;S:1;21;1
194;Size:select:2;M:2;26;1
194;Size:select:3;L:3;0;1
195;Size:select:1;S:1;27;1
195;Size:select:2;M:2;1;1
195;Size:select:3;L:3;13;1
196;Size:select:1;S:1;20;1
196;Size:select:2;M:2;11;1
196;Size:select:3;L:3;26;1
196;Size:select:4;XL:4;14;1
196;Size:select:5;XXL:5;7;1
197;Size:select:1;XS:1;17;1
197;Size:select:2;S:2;12;1
197;Size:select:3;M:3;3;1
197;Size:select:4;L:4;13;1
198;Size:select:1;S:1;3;1
198;Size:select:2;M:2;9;1
198;Size:select:3;L:3;0;1
199;Size:select:1;37:1;28;1
199;Size:select:2;38:2;1;1
199;Size:select:3;39:3;9;1
199;Size:select:4;40:4;18;1
199;Size:select:5;41:5;11;1
199;Size:select:6;42:6;20;1
200;Size:select:1;One Size:1;2;1
202;Size:select:1;39.5:1;4;1
202;Size:select:2;40.5:2;4;1
202;Size:select:3;42:3;0;1
202;Size:select:4;43:4;24;1
202;Size:select:5;44.5:5;5;1
202;Size:select:6;46:6;20;1
203;Size:select:1;19:1;0;1
203;Size:select:2;20:2;9;1
203;Size:select:3;21:3;19;1
203;Size:select:4;23:4;5;1
203;Size:select:5;24:5;6;1
203;Size:select:6;25:6;25;1
203;Size:select:7;26:7;13;1
203;Size:select:8;27:8;21;1
204;Size:select:1;36:1;2;1
204;Size:select:2;37:2;26;1
204;Size:select:3;38:3;11;1
204;Size:select:4;39:4;18;1
204;Size:select:5;41:5;3;1
204;Size:select:6;42:6;13;1
205;Size:select:1;One Size:1;28;1
206;Size:select:1;30:1;1;1
206;Size:select:2;31:2;1;1
206;Size:select:3;32:3;8;1
206;Size:select:4;33:4;0;1
206;Size:select:5;34:5;9;1
206;Size:select:6;35:6;9;1
206;Size:select:7;37:7;13;1
206;Size:select:8;38:8;0;1
206;Size:select:9;39:9;9;1
207;Size:select:1;62:1;3;1
207;Size:select:2;68:2;14;1
207;Size:select:3;74:3;10;1
207;Size:select:4;80:4;24;1
207;Size:select:5;86:5;27;1
207;Size:select:6;92:6;8;1
208;Size:select:1;XS:1;20;1
208;Size:select:2;S:2;17;1
208;Size:select:3;M:3;20;1
208;Size:select:4;L:4;24;1
209;Size:select:1;24x30:1;6;1
209;Size:select:2;25x30:2;7;1
209;Size:select:3;25x32:3;22;1
209;Size:select:4;26x30:4;28;1
209;Size:select:5;26x32:5;7;1
209;Size:select:6;27x30:6;8;1
209;Size:select:7;27x32:7;25;1
209;Size:select:8;27x34:8;8;1
209;Size:select:9;28x32:9;26;1
209;Size:select:10;29x30:10;5;1
209;Size:select:11;29x32:11;27;1
209;Size:select:12;30x30:12;0;1
209;Size:select:13;30x32:13;7;1
209;Size:select:14;31x32:14;6;1
209;Size:select:15;32x32:15;3;1
210;Size:select:1;140:1;3;1
210;Size:select:2;152:2;3;1
210;Size:select:3;158:3;21;1
210;Size:select:4;164:4;23;1
211;Size:select:1;XS:1;26;1
211;Size:select:2;S:2;10;1
211;Size:select:3;M:3;17;1
211;Size:select:4;L:4;9;1
212;Size:select:1;122/134:1;10;1
212;Size:select:2;134/140:2;2;1
212;Size:select:3;152/164:3;21;1
212;Size:select:4;164/176:4;14;1
213;Size:select:1;128:1;18;1
213;Size:select:2;134:2;24;1
213;Size:select:3;140:3;23;1
213;Size:select:4;146:4;6;1
213;Size:select:5;152:5;23;1
213;Size:select:6;158:6;27;1
213;Size:select:7;164:7;9;1
213;Size:select:8;170:8;6;1
214;Size:select:1;25x30:1;20;1
214;Size:select:2;25x32:2;8;1
214;Size:select:3;26x30:3;3;1
214;Size:select:4;26x32:4;1;1
214;Size:select:5;27x30:5;22;1
214;Size:select:6;27x32:6;13;1
214;Size:select:7;27x34:7;0;1
214;Size:select:8;28x30:8;17;1
214;Size:select:9;28x32:9;24;1
214;Size:select:10;28x34:10;11;1
214;Size:select:11;29x30:11;2;1
214;Size:select:12;29x32:12;7;1
214;Size:select:13;29x34:13;4;1
214;Size:select:14;30x30:14;20;1
214;Size:select:15;30x32:15;23;1
214;Size:select:16;30x34:16;5;1
214;Size:select:17;31x30:17;29;1
214;Size:select:18;31x32:18;24;1
214;Size:select:19;31x34:19;24;1
214;Size:select:20;32x30:20;13;1
214;Size:select:21;32x32:21;19;1
214;Size:select:22;32x34:22;28;1
215;Size:select:1;50/56:1;12;1
215;Size:select:2;56/62:2;25;1
215;Size:select:3;62/68:3;16;1
215;Size:select:4;68/74:4;23;1
216;Size:select:1;38.5:1;6;1
216;Size:select:2;39:2;14;1
216;Size:select:3;40:3;2;1
216;Size:select:4;40.5:4;28;1
216;Size:select:5;41:5;3;1
216;Size:select:6;42:6;2;1
216;Size:select:7;42.5:7;28;1
216;Size:select:8;43:8;29;1
216;Size:select:9;44:9;12;1
216;Size:select:10;44.5:10;25;1
216;Size:select:11;45:11;29;1
216;Size:select:12;45.5:12;19;1
216;Size:select:13;46:13;1;1
216;Size:select:14;47.5:14;13;1
216;Size:select:15;48.5:15;10;1
216;Size:select:16;49.5:16;0;1
217;Size:select:1;20:1;14;1
217;Size:select:2;21:2;28;1
217;Size:select:3;22:3;29;1
217;Size:select:4;23:4;13;1
217;Size:select:5;24:5;10;1
217;Size:select:6;25:6;28;1
217;Size:select:7;26:7;0;1
217;Size:select:8;27:8;18;1
218;Size:select:1;30:1;7;1
218;Size:select:2;32:2;29;1
218;Size:select:3;34:3;3;1
218;Size:select:4;36:4;25;1
218;Size:select:5;38:5;17;1
218;Size:select:6;40:6;22;1
218;Size:select:7;42:7;25;1
218;Size:select:8;44:8;7;1
219;Size:select:1;176:1;15;1
219;Size:select:2;122/128:2;28;1
219;Size:select:3;128/134:3;7;1
219;Size:select:4;134/140:4;16;1
219;Size:select:5;146/152:5;14;1
219;Size:select:6;158/164:6;26;1
219;Size:select:7;170/176:7;8;1
220;Size:select:1;35.5:1;29;1
220;Size:select:2;36:2;9;1
220;Size:select:3;36.5:3;4;1
220;Size:select:4;37.5:4;8;1
220;Size:select:5;38:5;28;1
220;Size:select:6;38.5:6;5;1
220;Size:select:7;39:7;9;1
220;Size:select:8;40:8;23;1
221;Size:select:1;18:1;11;1
221;Size:select:2;19:2;3;1
221;Size:select:3;20:3;19;1
221;Size:select:4;21:4;13;1
221;Size:select:5;22:5;14;1
221;Size:select:6;23:6;26;1
221;Size:select:7;24:7;2;1
221;Size:select:8;25:8;13;1
221;Size:select:9;26:9;8;1
222;Size:select:1;30:1;13;1
222;Size:select:2;32:2;14;1
222;Size:select:3;34:3;21;1
222;Size:select:4;36:4;4;1
222;Size:select:5;38:5;29;1
222;Size:select:6;40:6;2;1
222;Size:select:7;42:7;12;1
222;Size:select:8;44:8;19;1
223;Size:select:1;S:1;29;1
223;Size:select:2;M:2;22;1
223;Size:select:3;L:3;3;1
223;Size:select:4;XL:4;2;1
223;Size:select:5;XXL:5;5;1
224;Size:select:1;36:1;24;1
224;Size:select:2;37:2;15;1
224;Size:select:3;38:3;18;1
224;Size:select:4;39:4;20;1
224;Size:select:5;40:5;0;1
225;Size:select:1;32:1;4;1
225;Size:select:2;34:2;5;1
225;Size:select:3;36:3;19;1
225;Size:select:4;38:4;2;1
225;Size:select:5;40:5;13;1
225;Size:select:6;42:6;27;1
226;Size:select:1;92:1;5;1
226;Size:select:2;98:2;22;1
226;Size:select:3;104:3;22;1
226;Size:select:4;110:4;27;1
226;Size:select:5;116:5;9;1
226;Size:select:6;134:6;10;1
226;Size:select:7;122/128:7;11;1
226;Size:select:8;140-146:8;13;1
226;Size:select:9;152-158:9;14;1
226;Size:select:10;164-176:10;28;1
227;Size:select:1;XS:1;2;1
227;Size:select:2;S:2;0;1
227;Size:select:3;M:3;4;1
227;Size:select:4;L:4;3;1
227;Size:select:5;XL:5;0;1
227;Size:select:6;XXL:6;7;1
228;Size:select:1;19:1;22;1
228;Size:select:2;20:2;18;1
228;Size:select:3;21:3;28;1
228;Size:select:4;22:4;12;1
228;Size:select:5;23:5;6;1
228;Size:select:6;24:6;20;1
228;Size:select:7;25:7;5;1
228;Size:select:8;26:8;9;1
229;Size:select:1;XS:1;4;1
229;Size:select:2;S:2;24;1
229;Size:select:3;M:3;24;1
229;Size:select:4;L:4;26;1
229;Size:select:5;XL:5;28;1
230;Size:select:1;One Size:1;8;1
231;Size:select:1;XS:1;18;1
231;Size:select:2;S:2;11;1
231;Size:select:3;M:3;1;1
231;Size:select:4;L:4;23;1
232;Size:select:1;46x32:1;28;1
232;Size:select:2;48x32:2;7;1
232;Size:select:3;50x32:3;9;1
232;Size:select:4;52x32:4;14;1
232;Size:select:5;54x32:5;10;1
233;Size:select:1;30:1;19;1
233;Size:select:2;32:2;11;1
233;Size:select:3;34:3;20;1
233;Size:select:4;36:4;17;1
233;Size:select:5;38:5;7;1
233;Size:select:6;40:6;21;1
233;Size:select:7;42:7;14;1
233;Size:select:8;44:8;13;1
233;Size:select:9;46:9;16;1
234;Size:select:1;18:1;29;1
234;Size:select:2;19:2;26;1
234;Size:select:3;20:3;12;1
234;Size:select:4;21:4;1;1
234;Size:select:5;22:5;3;1
234;Size:select:6;23:6;0;1
234;Size:select:7;24:7;21;1
234;Size:select:8;25:8;15;1
234;Size:select:9;26:9;17;1
235;Size:select:1;44:1;13;1
235;Size:select:2;46:2;23;1
235;Size:select:3;48:3;14;1
235;Size:select:4;50:4;16;1
236;Size:select:1;36:1;15;1
236;Size:select:2;37:2;14;1
236;Size:select:3;38:3;6;1
236;Size:select:4;39:4;9;1
236;Size:select:5;40:5;21;1
236;Size:select:6;41:6;29;1
236;Size:select:7;42:7;10;1
237;Size:select:1;XS:1;5;1
237;Size:select:2;S:2;22;1
237;Size:select:3;M:3;28;1
237;Size:select:4;L:4;7;1
238;Size:select:1;XXS:1;7;1
238;Size:select:2;XS:2;9;1
238;Size:select:3;S:3;1;1
238;Size:select:4;M:4;15;1
238;Size:select:5;L:5;2;1
239;Size:select:1;M/L:1;27;1
239;Size:select:2;S/M:2;17;1
240;Size:select:1;34:1;19;1
240;Size:select:2;36:2;10;1
240;Size:select:3;38:3;8;1
240;Size:select:4;40:4;26;1
240;Size:select:5;42:5;1;1
240;Size:select:6;44:6;25;1
241;Size:select:1;116:1;16;1
241;Size:select:2;128:2;7;1
241;Size:select:3;140:3;0;1
241;Size:select:4;152:4;2;1
241;Size:select:5;164:5;13;1
241;Size:select:6;176:6;20;1
242;Size:select:1;XS:1;25;1
242;Size:select:2;S:2;21;1
242;Size:select:3;M:3;25;1
242;Size:select:4;L:4;3;1
242;Size:select:5;XL:5;25;1
242;Size:select:6;XXL:6;5;1
243;Size:select:1;S:1;11;1
244;Size:select:1;XXS:1;27;1
244;Size:select:2;S:2;0;1
244;Size:select:3;M:3;15;1
244;Size:select:4;L:4;3;1
244;Size:select:5;XL:5;10;1
245;Size:select:1;56:1;7;1
245;Size:select:2;62:2;28;1
245;Size:select:3;68:3;5;1
245;Size:select:4;80:4;24;1
245;Size:select:5;86:5;24;1
246;Size:select:1;One Size:1;28;1
247;Size:select:1;110/116:1;5;1
247;Size:select:2;122/128:2;12;1
247;Size:select:3;134/140:3;19;1
247;Size:select:4;146/152:4;26;1
247;Size:select:5;158/164:5;3;1
247;Size:select:6;170/176:6;3;1
248;Size:select:1;One Size:1;8;1
249;Size:select:1;One Size:1;18;1
250;Size:select:1;92:1;12;1
250;Size:select:2;98:2;10;1
250;Size:select:3;104:3;22;1
250;Size:select:4;110:4;13;1
250;Size:select:5;80/86:5;28;1
250;Size:select:6;86/92:6;8;1
251;Size:select:1;XS:1;22;1
251;Size:select:2;S:2;2;1
251;Size:select:3;M:3;2;1
251;Size:select:4;L:4;15;1
252;Size:select:1;27x30:1;11;1
252;Size:select:2;27x32:2;5;1
252;Size:select:3;28x30:3;5;1
252;Size:select:4;28x32:4;9;1
252;Size:select:5;29x30:5;20;1
252;Size:select:6;29x32:6;0;1
252;Size:select:7;29x34:7;17;1
252;Size:select:8;30x30:8;3;1
252;Size:select:9;30x32:9;7;1
252;Size:select:10;30x34:10;27;1
252;Size:select:11;31x30:11;19;1
252;Size:select:12;31x32:12;3;1
252;Size:select:13;31x34:13;20;1
252;Size:select:14;32x30:14;22;1
252;Size:select:15;32x32:15;13;1
252;Size:select:16;32x34:16;2;1
252;Size:select:17;33x30:17;26;1
252;Size:select:18;33x32:18;0;1
252;Size:select:19;33x34:19;0;1
252;Size:select:20;33x36:20;29;1
252;Size:select:21;34x30:21;18;1
252;Size:select:22;34x32:22;21;1
252;Size:select:23;34x34:23;25;1
252;Size:select:24;34x36:24;7;1
252;Size:select:25;36x32:25;23;1
252;Size:select:26;36x34:26;1;1
252;Size:select:27;36x36:27;4;1
252;Size:select:28;38x32:28;17;1
252;Size:select:29;38x34:29;16;1
253;Size:select:1;35.5:1;25;1
253;Size:select:2;36:2;18;1
253;Size:select:3;36.5:3;4;1
253;Size:select:4;37.5:4;25;1
253;Size:select:5;38:5;19;1
253;Size:select:6;38.5:6;12;1
253;Size:select:7;39:7;18;1
253;Size:select:8;40:8;22;1
254;Size:select:1;128:1;26;1
254;Size:select:2;134:2;21;1
254;Size:select:3;140:3;19;1
254;Size:select:4;146:4;8;1
254;Size:select:5;152:5;29;1
254;Size:select:6;158:6;26;1
254;Size:select:7;164:7;10;1
255;Size:select:1;XS:1;29;1
255;Size:select:2;S:2;9;1
255;Size:select:3;M:3;19;1
255;Size:select:4;L:4;0;1
255;Size:select:5;XL:5;29;1
256;Size:select:1;S:1;26;1
256;Size:select:2;M:2;11;1
256;Size:select:3;L:3;21;1
256;Size:select:4;XL:4;2;1
256;Size:select:5;XXL:5;3;1
256;Size:select:6;3XL:6;27;1
257;Size:select:1;176:1;20;1
257;Size:select:2;122/128:2;10;1
257;Size:select:3;128/134:3;28;1
257;Size:select:4;134/140:4;16;1
257;Size:select:5;146/152:5;19;1
257;Size:select:6;158/164:6;25;1
257;Size:select:7;170/176:7;0;1
258;Size:select:1;42:1;17;1
258;Size:select:2;43:2;12;1
258;Size:select:3;44:3;8;1
258;Size:select:4;45:4;15;1
258;Size:select:5;46:5;8;1
259;Size:select:1;128:1;1;1
259;Size:select:2;134:2;10;1
259;Size:select:3;140:3;24;1
259;Size:select:4;158:4;9;1
259;Size:select:5;164:5;0;1
260;Size:select:1;XS:1;9;1
260;Size:select:2;S:2;11;1
260;Size:select:3;M:3;20;1
260;Size:select:4;L:4;18;1
261;Size:select:1;XS:1;25;1
261;Size:select:2;S:2;14;1
261;Size:select:3;M:3;7;1
261;Size:select:4;L:4;14;1
261;Size:select:5;XL:5;12;1
262;Size:select:1;One Size:1;4;1
263;Size:select:1;28:1;17;1
263;Size:select:2;29:2;20;1
263;Size:select:3;30:3;13;1
263;Size:select:4;31:4;26;1
263;Size:select:5;32:5;1;1
263;Size:select:6;33:6;21;1
263;Size:select:7;34.5:7;21;1
263;Size:select:8;35:8;21;1
264;Size:select:1;XS:1;7;1
264;Size:select:2;S:2;24;1
264;Size:select:3;M:3;9;1
264;Size:select:4;L:4;2;1
265;Size:select:1;XXS:1;24;1
265;Size:select:2;XS:2;8;1
265;Size:select:3;S:3;12;1
265;Size:select:4;M:4;13;1
265;Size:select:5;L:5;1;1
265;Size:select:6;XL:6;14;1
266;Size:select:1;134:1;0;1
266;Size:select:2;140/146:2;17;1
266;Size:select:3;152/158:3;19;1
266;Size:select:4;164/170:4;5;1
267;Size:select:1;30:1;16;1
267;Size:select:2;32:2;10;1
267;Size:select:3;34:3;12;1
267;Size:select:4;36:4;21;1
267;Size:select:5;38:5;13;1
267;Size:select:6;40:6;9;1
267;Size:select:7;42:7;24;1
267;Size:select:8;44:8;26;1
267;Size:select:9;46:9;21;1
268;Size:select:1;XS:1;2;1
268;Size:select:2;S:2;6;1
268;Size:select:3;M:3;20;1
268;Size:select:4;L:4;12;1
269;Size:select:1;62:1;26;1
269;Size:select:2;68:2;28;1
269;Size:select:3;74:3;12;1
269;Size:select:4;80:4;13;1
269;Size:select:5;86:5;16;1
269;Size:select:6;50/56:6;9;1
269;Size:select:7;86/92:7;18;1
270;Size:select:1;46:1;16;1
270;Size:select:2;48:2;15;1
270;Size:select:3;50:3;21;1
270;Size:select:4;52:4;6;1
270;Size:select:5;54:5;17;1
270;Size:select:6;56:6;11;1
271;Size:select:1;30:1;5;1
271;Size:select:2;32:2;11;1
271;Size:select:3;34:3;12;1
271;Size:select:4;36:4;22;1
271;Size:select:5;38:5;13;1
271;Size:select:6;40:6;24;1
271;Size:select:7;42:7;14;1
271;Size:select:8;44:8;11;1
272;Size:select:1;110/116:1;3;1
272;Size:select:2;122/128:2;2;1
272;Size:select:3;134/140:3;14;1
272;Size:select:4;146/152:4;10;1
272;Size:select:5;158/164:5;8;1
272;Size:select:6;98/104:6;12;1
273;Size:select:1;One Size:1;27;1
274;Size:select:1;24x32:1;11;1
274;Size:select:2;24x34:2;2;1
274;Size:select:3;25x30:3;7;1
